"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","direction"
11770.7549859686,-2.32711503992886,0.106647166050635,-21.8206927207422,1.47606532285525e-105,7.66307063388256e-104,"ANXA1","DOWN"
2421.96631273443,1.72909329147201,0.124439514302739,13.8950501467358,6.78759570687627e-44,6.54828760197961e-43,"ANXA9","UP"
83.6998620309245,-2.27469508148693,0.124732661034577,-18.2365634038414,2.64579077422266e-74,6.35968672463521e-73,"AOC2","DOWN"
5162.27469133086,-4.00802732788378,0.126312043998987,-31.731157227698,5.77798434200475e-221,4.69234235545879e-218,"AOC3","DOWN"
26.1686741697039,-4.00635370929506,0.128646756151651,-31.142283172475,6.45166297355541e-213,3.76165036809427e-210,"AOC4","DOWN"
981.536506726503,-2.28182503545642,0.1606820428565,-14.2008714532852,9.04801929064496e-46,9.2137443193003e-45,"AOX1","DOWN"
6293.08103317088,1.54784147918786,0.0854056369983447,18.1234112125158,2.08272516265655e-73,4.87735195403164e-72,"AP1M2","UP"
1625.15291096826,-2.16434745067605,0.113840005709687,-19.0121867719818,1.3519734273014e-80,3.73088880623867e-79,"APCDD1","DOWN"
388.403652879811,-1.86998541892086,0.185354955190901,-10.0886723907377,6.20023828100778e-24,2.87143010736937e-23,"APCDD1L","DOWN"
7.92151272509375,1.72954613172934,0.147571288863478,11.7200720075664,1.00586464027933e-31,6.32007627944508e-31,"APITD1-CORT","UP"
819.22282888511,2.49032552070051,0.175296146330327,14.2063905729436,8.3626011468254e-46,8.52340598286251e-45,"APLP1","UP"
23.229759482493,2.2338453827077,0.202563173242507,11.0278948880474,2.80350467239548e-28,1.53834200640928e-27,"APOA1","UP"
6.53766118484562,3.25588489934962,0.416277233355246,7.82143398308569,5.22249580818586e-15,1.64138676133156e-14,"APOA2","UP"
114.073381428904,-5.42132527586297,0.207151202974925,-26.1708606950219,5.70579074647912e-151,7.4522682421154e-149,"APOB","DOWN"
1.17169486188847,2.28153208125444,0.434878105882517,5.24637145534018,1.55123991349236e-07,3.23463038907866e-07,"APOBEC1","UP"
83.2922919589949,1.55305521572769,0.168444504079981,9.21998152572711,2.97151409981648e-20,1.17348487522971e-19,"APOBEC3A","UP"
604.536417939523,2.515578707782,0.151966545791919,16.5535032376565,1.51051426666573e-61,2.48535339433517e-60,"APOBEC3B","UP"
7.85601995380566,3.40923623623399,0.3592769162354,9.48916026099556,2.32902855824144e-21,9.62905097924584e-21,"APOBEC4","UP"
1.67108050712572,2.61463958239159,0.484660230198419,5.39478880146853,6.86041989758724e-08,1.4629943547898e-07,"APOC3","UP"
